0,0.382683,0.707107,0.92388,1,0.92388,0.707107,0.382683,1.22465e-16,-0.382683,-0.707107,-0.92388,-1,-0.92388,-0.707107
-0.00541196,0.373645,0.694071,0.914017,0.998478,0.930929,0.717989,0.390557,1.25394e-16,-0.390557,-0.717989,-0.930929,-0.998478,-0.914017,-0.669505
-0.0104897,0.364891,0.681346,0.903967,0.99643,0.937635,0.728969,0.398689,1.27899e-16,-0.398689,-0.728969,-0.937635,-0.99643,-0.90302,-0.634578
-0.0152455,0.356413,0.66893,0.893765,0.993869,0.943973,0.74003,0.407087,1.30531e-16,-0.407087,-0.74003,-0.943973,-0.99383,-0.891058,-0.602125
-0.0196928,0.348201,0.65682,0.883442,0.990809,0.949921,0.751156,0.41576,1.33297e-16,-0.41576,-0.751156,-0.949919,-0.99066,-0.878289,-0.571956
-0.023845,0.340247,0.645014,0.873029,0.987269,0.955456,0.762328,0.424715,1.36206e-16,-0.424715,-0.762328,-0.955449,-0.986912,-0.864858,-0.543896
-0.0277162,0.332542,0.633507,0.862554,0.983265,0.960559,0.773527,0.433962,1.39266e-16,-0.433962,-0.773527,-0.960538,-0.982582,-0.850895,-0.517781
-0.0313204,0.325078,0.622295,0.852043,0.978819,0.965212,0.784731,0.443508,1.1992e-11,-0.443508,-0.78473,-0.965163,-0.977679,-0.836522,-0.49346
-0.0346715,0.317846,0.611373,0.84152,0.973954,0.969397,0.795917,0.453362,9.55411e-11,-0.453362,-0.795915,-0.969304,-0.972211,-0.821845,-0.470793
-0.0377832,0.310839,0.600734,0.831008,0.968692,0.973102,0.807062,0.46353,4.28126e-10,-0.46353,-0.807056,-0.972939,-0.966199,-0.80696,-0.44965
-0.040669,0.304049,0.590373,0.820526,0.963058,0.976312,0.818138,0.47402,1.42094e-09,-0.47402,-0.818127,-0.976051,-0.959662,-0.791953,-0.429911
-0.0433417,0.29747,0.580283,0.810094,0.957077,0.979019,0.829121,0.484841,3.89032e-09,-0.48484,-0.8291,-0.978625,-0.952628,-0.776899,-0.411467
-0.045814,0.291092,0.570457,0.799727,0.950774,0.981216,0.839981,0.495997,9.29455e-09,-0.495996,-0.839946,-0.980648,-0.945125,-0.761864,-0.394218
-0.048098,0.284911,0.560888,0.78944,0.944175,0.982896,0.850691,0.507497,2.00449e-08,-0.507495,-0.850635,-0.982109,-0.937186,-0.746904,-0.378069
-0.050205,0.278919,0.551571,0.779246,0.937307,0.984058,0.861219,0.519345,3.98997e-08,-0.519342,-0.861135,-0.983001,-0.928844,-0.732068,-0.362937
-0.0521463,0.273109,0.542497,0.769157,0.930195,0.984702,0.871535,0.531547,7.44487e-08,-0.531542,-0.871413,-0.983321,-0.920134,-0.717398,-0.348744
-0.0539322,0.267475,0.53366,0.759182,0.922864,0.984831,0.881609,0.544109,1.31696e-07,-0.5441,-0.881436,-0.983067,-0.911092,-0.702929,-0.335417
-0.0555726,0.262011,0.525054,0.74933,0.915339,0.984448,0.891408,0.557033,2.22745e-07,-0.557019,-0.89117,-0.982242,-0.901755,-0.68869,-0.322892
-0.0570769,0.256712,0.51667,0.739608,0.907645,0.983563,0.900901,0.570323,3.62596e-07,-0.570303,-0.900582,-0.980851,-0.892157,-0.674705,-0.311108
-0.0584539,0.251571,0.508503,0.730023,0.899804,0.982185,0.910056,0.583982,5.71057e-07,-0.583953,-0.909636,-0.978904,-0.882334,-0.660992,-0.30001
-0.0597121,0.246583,0.500546,0.720578,0.89184,0.980325,0.918841,0.598011,8.73772e-07,-0.59797,-0.918298,-0.97641,-0.87232,-0.647567,-0.289548
-0.0608592,0.241742,0.492792,0.711279,0.883773,0.977998,0.927225,0.612411,1.30337e-06,-0.612353,-0.926536,-0.973385,-0.862149,-0.634442,-0.279677
-0.0619027,0.237044,0.485236,0.702129,0.875624,0.97522,0.935178,0.62718,1.90076e-06,-0.627102,-0.934316,-0.969846,-0.851853,-0.621623,-0.270352
-0.0628493,0.232484,0.477871,0.693129,0.867412,0.972009,0.94267,0.642317,2.71649e-06,-0.642213,-0.941607,-0.965811,-0.84146,-0.609116,-0.261537
-0.0637058,0.228056,0.47069,0.684282,0.859156,0.968383,0.949672,0.657819,3.81232e-06,-0.657682,-0.948377,-0.961303,-0.831001,-0.596925,-0.253194
-0.064478,0.223756,0.463689,0.675588,0.850872,0.964365,0.956157,0.673681,5.26287e-06,-0.673504,-0.954597,-0.956345,-0.820501,-0.58505,-0.245291
-0.0651716,0.21958,0.456862,0.667048,0.842575,0.959975,0.9621,0.689899,7.15738e-06,-0.689671,-0.960241,-0.950961,-0.809985,-0.573491,-0.237799
-0.0657921,0.215523,0.450202,0.658661,0.834281,0.955236,0.967477,0.706464,9.60163e-06,-0.706175,-0.965284,-0.945179,-0.799475,-0.562244,-0.230688
-0.0663444,0.211581,0.443706,0.650427,0.826002,0.950173,0.972265,0.723368,1.272e-05,-0.723007,-0.969701,-0.939026,-0.788992,-0.551307,-0.223935
-0.0668331,0.207751,0.437367,0.642345,0.817751,0.944809,0.976447,0.740602,1.66576e-05,-0.740153,-0.973473,-0.932529,-0.778556,-0.540675,-0.217515
-0.0672626,0.204028,0.43118,0.634413,0.809538,0.93917,0.980003,0.758153,2.15825e-05,-0.757601,-0.976583,-0.925719,-0.768184,-0.530343,-0.211406
-0.0676369,0.200408,0.425142,0.626631,0.801374,0.933279,0.98292,0.776008,2.76883e-05,-0.775336,-0.979015,-0.918623,-0.757889,-0.520305,-0.20559
-0.0679598,0.196889,0.419247,0.618996,0.793266,0.927161,0.985185,0.794153,3.51963e-05,-0.793341,-0.980758,-0.911272,-0.747687,-0.510553,-0.200047
-0.0682348,0.193467,0.413491,0.611507,0.785223,0.920842,0.986789,0.81257,4.43586e-05,-0.811597,-0.981804,-0.903694,-0.737589,-0.501082,-0.19476
-0.0684652,0.190137,0.407869,0.60416,0.777251,0.914345,0.987727,0.831244,5.54603e-05,-0.830084,-0.982146,-0.895917,-0.727604,-0.491884,-0.189713
-0.0686542,0.186898,0.402377,0.596954,0.769357,0.907694,0.987993,0.850153,6.88229e-05,-0.848782,-0.981784,-0.88797,-0.717744,-0.482951,-0.184893
-0.0688045,0.183747,0.397012,0.589886,0.761546,0.900912,0.987588,0.869277,8.48068e-05,-0.867667,-0.980718,-0.879879,-0.708014,-0.474277,-0.180286
-0.0689189,0.180679,0.391769,0.582954,0.753821,0.894021,0.986515,0.888593,0.000103814,-0.886714,-0.978953,-0.87167,-0.698421,-0.465853,-0.175878
-0.0689998,0.177693,0.386645,0.576156,0.746186,0.887043,0.984778,0.908079,0.000126294,-0.905897,-0.976498,-0.863369,-0.68897,-0.457671,-0.171659
-0.0690496,0.174785,0.381636,0.569487,0.738645,0.879998,0.982386,0.927708,0.000152741,-0.925191,-0.973363,-0.854999,-0.679667,-0.449725,-0.167617
-0.0690704,0.171954,0.376739,0.562947,0.7312,0.872905,0.979351,0.947455,0.000183706,-0.944565,-0.969562,-0.846582,-0.670513,-0.442007,-0.163743
-0.0690643,0.169196,0.37195,0.556532,0.723852,0.865784,0.975686,0.967293,0.000219791,-0.963993,-0.965114,-0.838139,-0.661511,-0.43451,-0.160027
-0.0690332,0.166509,0.367266,0.550239,0.716603,0.85865,0.971408,0.987192,0.00026166,-0.983442,-0.960037,-0.829691,-0.652663,-0.427226,-0.15646
-0.0689789,0.163891,0.362684,0.544066,0.709453,0.85152,0.966536,1.00712,0.000310041,-1.00288,-0.954355,-0.821254,-0.643971,-0.420148,-0.153035
-0.0689029,0.161339,0.358201,0.53801,0.702403,0.844408,0.961092,1.02706,0.000365725,-1.02229,-0.948092,-0.812847,-0.635433,-0.413269,-0.149744
-0.0688069,0.158852,0.353814,0.532069,0.695454,0.837329,0.955099,1.04697,0.000429579,-1.04162,-0.941277,-0.804483,-0.627051,-0.406583,-0.14658
-0.0686923,0.156427,0.349521,0.52624,0.688605,0.830294,0.948583,1.06682,0.000502543,-1.06085,-0.933937,-0.796177,-0.618824,-0.400083,-0.143535
-0.0685604,0.154062,0.345318,0.52052,0.681855,0.823314,0.941571,1.08658,0.000585637,-1.07994,-0.926104,-0.787941,-0.61075,-0.393763,-0.140605
-0.0684124,0.151756,0.341203,0.514907,0.675204,0.8164,0.934092,1.10622,0.000679967,-1.09887,-0.91781,-0.779786,-0.602829,-0.387616,-0.137783
-0.0682497,0.149506,0.337173,0.509399,0.668652,0.80956,0.926176,1.12571,0.00078673,-1.11761,-0.909088,-0.771721,-0.595059,-0.381636,-0.135063
-0.0680731,0.147311,0.333227,0.503992,0.662196,0.802802,0.917855,1.14502,0.000907217,-1.13611,-0.899974,-0.763755,-0.587437,-0.375819,-0.132442
-0.0678839,0.145169,0.329361,0.498686,0.655837,0.796133,0.90916,1.16412,0.00104282,-1.15437,-0.890501,-0.755894,-0.579963,-0.370158,-0.129913
-0.0676829,0.143079,0.325574,0.493476,0.649572,0.789558,0.900125,1.18298,0.00119504,-1.17234,-0.880704,-0.748146,-0.572633,-0.364647,-0.127472
-0.0674711,0.141038,0.321863,0.488362,0.643401,0.783081,0.890781,1.20156,0.00136549,-1.18999,-0.870621,-0.740514,-0.565446,-0.359283,-0.125116
-0.0672492,0.139045,0.318226,0.48334,0.637322,0.776708,0.881163,1.21985,0.00155591,-1.20731,-0.860284,-0.733002,-0.558398,-0.354059,-0.12284
-0.0670181,0.137099,0.314662,0.478409,0.631333,0.77044,0.871303,1.23781,0.00176815,-1.22427,-0.84973,-0.725614,-0.551488,-0.348971,-0.12064
-0.0667784,0.135198,0.311167,0.473566,0.625433,0.76428,0.861233,1.25542,0.00200421,-1.24084,-0.838993,-0.718351,-0.544713,-0.344014,-0.118514
-0.066531,0.133341,0.307741,0.46881,0.619621,0.758229,0.850987,1.27265,0.00226624,-1.25701,-0.828106,-0.711215,-0.538071,-0.339184,-0.116457
-0.0662764,0.131527,0.304382,0.464138,0.613895,0.752289,0.840596,1.28948,0.00255653,-1.27274,-0.817102,-0.704206,-0.531558,-0.334477,-0.114467
-0.0660152,0.129754,0.301087,0.459549,0.608253,0.746458,0.830091,1.3059,0.00287753,-1.28803,-0.806012,-0.697325,-0.525172,-0.329888,-0.11254
-0.065748,0.128021,0.297855,0.45504,0.602695,0.740738,0.8195,1.32187,0.00323187,-1.30286,-0.794867,-0.69057,-0.51891,-0.325414,-0.110674
-0.0654753,0.126327,0.294685,0.45061,0.597218,0.735126,0.808854,1.33738,0.00362236,-1.31722,-0.783695,-0.683941,-0.51277,-0.32105,-0.108866
-0.0651977,0.124671,0.291574,0.446257,0.591821,0.729623,0.798179,1.35241,0.004052,-1.33108,-0.772523,-0.677436,-0.50675,-0.316793,-0.107114
-0.0649155,0.123051,0.288522,0.441979,0.586503,0.724225,0.787502,1.36694,0.00452401,-1.34445,-0.761378,-0.671054,-0.500846,-0.312639,-0.105415
-0.0646292,0.121467,0.285526,0.437774,0.581261,0.718932,0.776846,1.38097,0.00504181,-1.3573,-0.750284,-0.664792,-0.495056,-0.308586,-0.103767
-0.0643393,0.119918,0.282586,0.43364,0.576096,0.71374,0.766237,1.39448,0.00560906,-1.36965,-0.739262,-0.658647,-0.489378,-0.304629,-0.102169
-0.064046,0.118402,0.279699,0.429577,0.571005,0.708648,0.755694,1.40745,0.00622967,-1.38147,-0.728334,-0.652617,-0.48381,-0.300766,-0.100617
-0.0637498,0.116918,0.276865,0.425582,0.565988,0.703652,0.745238,1.41989,0.00690779,-1.39278,-0.717519,-0.646699,-0.478348,-0.296993,-0.0991103
-0.063451,0.115466,0.274082,0.421654,0.561042,0.698749,0.734889,1.43177,0.00764788,-1.40356,-0.706835,-0.640891,-0.47299,-0.293308,-0.0976469
-0.0631498,0.114046,0.271349,0.417791,0.556167,0.693937,0.724662,1.4431,0.00845468,-1.41382,-0.696296,-0.635188,-0.467735,-0.289708,-0.096225
-0.0628467,0.112654,0.268665,0.413991,0.551362,0.689213,0.714574,1.45387,0.00933323,-1.42356,-0.685918,-0.629587,-0.462579,-0.28619,-0.0948431
-0.0625418,0.111293,0.266028,0.410254,0.546624,0.684573,0.704638,1.46407,0.0102889,-1.43278,-0.675713,-0.624086,-0.457521,-0.282752,-0.0934994
-0.0622354,0.109959,0.263438,0.406579,0.541954,0.680014,0.694868,1.47371,0.0113275,-1.44149,-0.665691,-0.618682,-0.452559,-0.27939,-0.0921927
-0.0619278,0.108653,0.260892,0.402962,0.53735,0.675532,0.685273,1.48277,0.012455,-1.4497,-0.655862,-0.61337,-0.44769,-0.276104,-0.0909214
-0.0616191,0.107373,0.258391,0.399404,0.532811,0.671125,0.675863,1.49127,0.0136779,-1.45742,-0.646234,-0.608148,-0.442913,-0.272889,-0.0896843
-0.0613097,0.10612,0.255933,0.395903,0.528336,0.666789,0.666648,1.4992,0.0150032,-1.46465,-0.636814,-0.603012,-0.438224,-0.269745,-0.0884801
-0.0609996,0.104891,0.253517,0.392457,0.523924,0.662521,0.657634,1.50656,0.0164382,-1.47141,-0.627607,-0.59796,-0.433624,-0.266669,-0.0873075
-0.0606891,0.103688,0.251142,0.389066,0.519573,0.658318,0.648826,1.51336,0.0179907,-1.47771,-0.618618,-0.592988,-0.429108,-0.263659,-0.0861653
-0.0603784,0.102508,0.248807,0.385728,0.515284,0.654177,0.640229,1.51959,0.019669,-1.48356,-0.60985,-0.588094,-0.424676,-0.260713,-0.0850526
-0.0600675,0.101352,0.246511,0.382443,0.511055,0.650094,0.631848,1.52527,0.0214819,-1.48898,-0.601303,-0.583274,-0.420326,-0.257829,-0.0839682
-0.0597567,0.100218,0.244253,0.379208,0.506884,0.646067,0.623684,1.53039,0.0234386,-1.49397,-0.592981,-0.578527,-0.416056,-0.255005,-0.0829111
-0.0594461,0.0991067,0.242033,0.376023,0.502772,0.642093,0.615739,1.53496,0.0255493,-1.49857,-0.584883,-0.573848,-0.411864,-0.25224,-0.0818804
-0.0591358,0.0980167,0.239849,0.372886,0.498718,0.63817,0.608015,1.53898,0.0278242,-1.50278,-0.577008,-0.569236,-0.407748,-0.249532,-0.0808751
-0.058826,0.0969477,0.237701,0.369798,0.494719,0.634294,0.60051,1.54247,0.0302746,-1.50662,-0.569354,-0.564688,-0.403707,-0.246878,-0.0798944
-0.0585167,0.0958991,0.235588,0.366756,0.490777,0.630464,0.593225,1.54541,0.0329123,-1.51011,-0.561921,-0.560201,-0.399739,-0.244279,-0.0789374
-0.0582081,0.0948705,0.233508,0.36376,0.486889,0.626676,0.586158,1.54782,0.0357497,-1.51327,-0.554705,-0.555775,-0.395843,-0.241731,-0.0780033
-0.0579003,0.0938612,0.231462,0.360808,0.483055,0.622929,0.579306,1.54971,0.0388001,-1.51611,-0.547704,-0.551406,-0.392016,-0.239234,-0.0770913
-0.0575933,0.0928709,0.229449,0.3579,0.479275,0.61922,0.572669,1.55107,0.0420774,-1.51867,-0.540914,-0.547092,-0.388258,-0.236786,-0.0762007
-0.0572873,0.091899,0.227467,0.355036,0.475547,0.615548,0.566242,1.55192,0.0455964,-1.52095,-0.53433,-0.542832,-0.384567,-0.234386,-0.0753309
-0.0569823,0.090945,0.225517,0.352213,0.47187,0.61191,0.560023,1.55225,0.0493726,-1.52298,-0.527949,-0.538624,-0.380941,-0.232032,-0.074481
-0.0566784,0.0900086,0.223597,0.349431,0.468244,0.608305,0.554007,1.55207,0.0534225,-1.52478,-0.521765,-0.534466,-0.377379,-0.229723,-0.0736505
-0.0563757,0.0890893,0.221707,0.346689,0.464669,0.604731,0.548192,1.55138,0.0577636,-1.52638,-0.515775,-0.530356,-0.373879,-0.227459,-0.0728388
-0.0560742,0.0881866,0.219846,0.343987,0.461143,0.601187,0.542572,1.55019,0.062414,-1.52779,-0.509973,-0.526294,-0.370441,-0.225237,-0.0720452
-0.055774,0.0873002,0.218013,0.341323,0.457665,0.597671,0.537144,1.54849,0.0673931,-1.52904,-0.504354,-0.522277,-0.367062,-0.223057,-0.0712691
-0.0554751,0.0864296,0.216208,0.338697,0.454235,0.594181,0.531902,1.5463,0.0727212,-1.53015,-0.498913,-0.518305,-0.363742,-0.220917,-0.0705101
-0.0551777,0.0855746,0.214431,0.336108,0.450853,0.590716,0.526843,1.54361,0.0784196,-1.53114,-0.493643,-0.514376,-0.360479,-0.218817,-0.0697675
-0.0548817,0.0847346,0.21268,0.333556,0.447517,0.587276,0.521961,1.54042,0.084511,-1.53204,-0.488541,-0.510489,-0.357272,-0.216755,-0.069041
-0.0545872,0.0839094,0.210956,0.331039,0.444227,0.583859,0.517252,1.53673,0.0910188,-1.53287,-0.483599,-0.506644,-0.354119,-0.214731,-0.0683299
-0.0542942,0.0830986,0.209257,0.328557,0.440981,0.580465,0.51271,1.53255,0.0979681,-1.53367,-0.478813,-0.502838,-0.35102,-0.212743,-0.0676338
-0.0540028,0.0823019,0.207583,0.326109,0.437781,0.577091,0.508332,1.52787,0.105385,-1.53445,-0.474178,-0.499071,-0.347973,-0.210791,-0.0669523
-0.053713,0.0815189,0.205934,0.323694,0.434623,0.573738,0.504111,1.52269,0.113296,-1.53524,-0.469687,-0.495343,-0.344978,-0.208873,-0.0662849
-0.0534249,0.0807493,0.204309,0.321313,0.431509,0.570405,0.500044,1.51701,0.121732,-1.53607,-0.465336,-0.491653,-0.342032,-0.206989,-0.0656312
-0.0531384,0.0799928,0.202708,0.318963,0.428437,0.567091,0.496125,1.51082,0.130721,-1.53696,-0.461119,-0.487999,-0.339135,-0.205138,-0.0649909
-0.0528536,0.079249,0.201129,0.316645,0.425407,0.563795,0.49235,1.50412,0.140295,-1.53795,-0.457031,-0.484381,-0.336286,-0.203319,-0.0643634
-0.0525705,0.0785178,0.199574,0.314359,0.422418,0.560517,0.488715,1.49691,0.150488,-1.53907,-0.453066,-0.480799,-0.333484,-0.201531,-0.0637485
-0.0522892,0.0777988,0.19804,0.312102,0.419469,0.557257,0.485214,1.48919,0.161334,-1.54034,-0.44922,-0.477252,-0.330727,-0.199774,-0.0631458
-0.0520096,0.0770917,0.196528,0.309876,0.416559,0.554014,0.481843,1.48094,0.17287,-1.5418,-0.445488,-0.473739,-0.328015,-0.198047,-0.0625549
-0.0517318,0.0763963,0.195038,0.307678,0.413689,0.550787,0.478598,1.47217,0.185133,-1.54349,-0.441864,-0.47026,-0.325347,-0.196349,-0.0619755
-0.0514557,0.0757123,0.193568,0.30551,0.410857,0.547577,0.475476,1.46287,0.198164,-1.54543,-0.438345,-0.466815,-0.322721,-0.194679,-0.0614073
-0.0511815,0.0750395,0.192119,0.303369,0.408063,0.544383,0.472471,1.45302,0.212005,-1.54766,-0.434926,-0.463402,-0.320137,-0.193037,-0.0608499
-0.0509091,0.0743775,0.19069,0.301256,0.405305,0.541205,0.46958,1.44263,0.226698,-1.55022,-0.431601,-0.460023,-0.317594,-0.191422,-0.0603031
-0.0506385,0.0737262,0.18928,0.299171,0.402585,0.538043,0.466798,1.43169,0.242291,-1.55316,-0.428367,-0.456675,-0.31509,-0.189834,-0.0597666
-0.0503697,0.0730854,0.18789,0.297112,0.3999,0.534896,0.464124,1.42019,0.25883,-1.55651,-0.42522,-0.45336,-0.312626,-0.188271,-0.0592401
-0.0501028,0.0724547,0.186519,0.295079,0.397251,0.531765,0.461552,1.40813,0.276367,-1.56031,-0.422156,-0.450076,-0.3102,-0.186733,-0.0587233
-0.0498377,0.071834,0.185166,0.293072,0.394636,0.528649,0.45908,1.3955,0.294955,-1.56463,-0.41917,-0.446823,-0.307812,-0.18522,-0.058216
-0.0495744,0.0712231,0.183832,0.29109,0.392055,0.525548,0.456703,1.38228,0.314649,-1.56949,-0.416259,-0.443602,-0.305459,-0.183731,-0.0577179
-0.0493131,0.0706217,0.182515,0.289133,0.389508,0.522463,0.45442,1.36849,0.335508,-1.57497,-0.413419,-0.440411,-0.303143,-0.182266,-0.0572288
-0.0490535,0.0700297,0.181216,0.2872,0.386994,0.519394,0.452227,1.3541,0.357594,-1.58111,-0.410647,-0.43725,-0.300861,-0.180824,-0.0567484
-0.0487959,0.0694468,0.179934,0.285292,0.384512,0.516339,0.450122,1.33912,0.380973,-1.58797,-0.407939,-0.43412,-0.298614,-0.179404,-0.0562765
-0.0485401,0.0688728,0.178669,0.283406,0.382061,0.5133,0.4481,1.32355,0.405713,-1.59563,-0.405291,-0.43102,-0.2964,-0.178006,-0.0558129
-0.0482861,0.0683076,0.177421,0.281544,0.379642,0.510276,0.446161,1.30737,0.431889,-1.60416,-0.402702,-0.42795,-0.294219,-0.17663,-0.0553574
